task_id,mrsg_phase,worker_id,time,action,shuffle_end
0_789_0,MRSG_MAP,9,72.122,END,0.000
0_790_0,MRSG_MAP,10,72.125,START,
0_790_0,MRSG_MAP,10,72.127,END,0.000
0_780_0,MRSG_MAP,12,72.130,START,
0_780_0,MRSG_MAP,12,72.133,END,0.000
0_793_0,MRSG_MAP,13,72.135,START,
0_793_0,MRSG_MAP,13,72.138,END,0.000
0_794_0,MRSG_MAP,14,72.141,START,
0_794_0,MRSG_MAP,14,72.143,END,0.000
0_783_0,MRSG_MAP,15,72.146,START,
0_783_0,MRSG_MAP,15,72.148,END,0.000
0_784_0,MRSG_MAP,16,72.151,START,
0_784_0,MRSG_MAP,16,72.154,END,0.000
0_797_0,MRSG_MAP,17,72.155,START,
0_797_0,MRSG_MAP,17,72.157,END,0.000
0_798_0,MRSG_MAP,18,72.160,START,
0_798_0,MRSG_MAP,18,72.163,END,0.000
0_787_0,MRSG_MAP,19,72.167,START,
0_787_0,MRSG_MAP,19,72.169,END,0.000
0_800_0,MRSG_MAP,20,72.170,START,
0_800_0,MRSG_MAP,20,72.173,END,0.000
0_801_0,MRSG_MAP,21,72.176,START,
0_801_0,MRSG_MAP,21,72.178,END,0.000
0_791_0,MRSG_MAP,23,72.180,START,
0_791_0,MRSG_MAP,23,72.182,END,0.000
0_792_0,MRSG_MAP,24,72.183,START,
0_792_0,MRSG_MAP,24,72.186,END,0.000
0_805_0,MRSG_MAP,25,72.189,START,
0_805_0,MRSG_MAP,25,72.191,END,0.000
0_812_0,MRSG_MAP,0,75.034,START,
0_812_0,MRSG_MAP,0,75.036,END,0.000
0_811_0,MRSG_MAP,11,75.039,START,
0_811_0,MRSG_MAP,11,75.042,END,0.000
0_802_0,MRSG_MAP,22,75.044,START,
0_802_0,MRSG_MAP,22,75.047,END,0.000
0_806_0,MRSG_MAP,26,75.049,START,
0_806_0,MRSG_MAP,26,75.052,END,0.000
0_795_0,MRSG_MAP,27,75.055,START,
0_795_0,MRSG_MAP,27,75.057,END,0.000
0_796_0,MRSG_MAP,28,75.059,START,
0_796_0,MRSG_MAP,28,75.061,END,0.000
0_809_0,MRSG_MAP,29,75.065,START,
0_809_0,MRSG_MAP,29,75.068,END,0.000
0_810_0,MRSG_MAP,30,75.069,START,
0_810_0,MRSG_MAP,30,75.072,END,0.000
0_799_0,MRSG_MAP,31,75.075,START,
0_799_0,MRSG_MAP,31,75.078,END,0.000
0_813_0,MRSG_MAP,1,75.079,START,
0_813_0,MRSG_MAP,1,75.082,END,0.000
0_814_0,MRSG_MAP,2,75.085,START,
0_814_0,MRSG_MAP,2,75.087,END,0.000
0_803_0,MRSG_MAP,3,75.090,START,
0_803_0,MRSG_MAP,3,75.092,END,0.000
0_804_0,MRSG_MAP,4,75.095,START,
0_804_0,MRSG_MAP,4,75.098,END,0.000
0_817_0,MRSG_MAP,5,75.100,START,
0_817_0,MRSG_MAP,5,75.103,END,0.000
0_818_0,MRSG_MAP,6,75.105,START,
0_818_0,MRSG_MAP,6,75.108,END,0.000
0_807_0,MRSG_MAP,7,75.111,START,
0_807_0,MRSG_MAP,7,75.113,END,0.000
0_808_0,MRSG_MAP,8,75.116,START,
0_808_0,MRSG_MAP,8,75.118,END,0.000
0_821_0,MRSG_MAP,9,75.121,START,
0_821_0,MRSG_MAP,9,75.124,END,0.000
0_822_0,MRSG_MAP,10,75.126,START,
0_822_0,MRSG_MAP,10,75.129,END,0.000
0_824_0,MRSG_MAP,12,75.131,START,
0_824_0,MRSG_MAP,12,75.134,END,0.000
0_825_0,MRSG_MAP,13,75.137,START,
0_825_0,MRSG_MAP,13,75.139,END,0.000
0_826_0,MRSG_MAP,14,75.142,START,
0_826_0,MRSG_MAP,14,75.144,END,0.000
0_815_0,MRSG_MAP,15,75.147,START,
0_815_0,MRSG_MAP,15,75.150,END,0.000
0_816_0,MRSG_MAP,16,75.152,START,
0_816_0,MRSG_MAP,16,75.155,END,0.000
0_829_0,MRSG_MAP,17,75.156,START,
0_829_0,MRSG_MAP,17,75.159,END,0.000
0_830_0,MRSG_MAP,18,75.161,START,
0_830_0,MRSG_MAP,18,75.164,END,0.000
0_819_0,MRSG_MAP,19,75.168,START,
0_819_0,MRSG_MAP,19,75.170,END,0.000
0_820_0,MRSG_MAP,20,75.172,START,
0_820_0,MRSG_MAP,20,75.174,END,0.000
0_833_0,MRSG_MAP,21,75.177,START,
0_833_0,MRSG_MAP,21,75.180,END,0.000
0_823_0,MRSG_MAP,23,75.181,START,
0_823_0,MRSG_MAP,23,75.183,END,0.000
0_836_0,MRSG_MAP,24,75.185,START,
0_836_0,MRSG_MAP,24,75.187,END,0.000
0_837_0,MRSG_MAP,25,75.190,START,
0_837_0,MRSG_MAP,25,75.193,END,0.000
0_832_0,MRSG_MAP,0,78.035,START,
0_832_0,MRSG_MAP,0,78.038,END,0.000
0_843_0,MRSG_MAP,11,78.040,START,
0_843_0,MRSG_MAP,11,78.043,END,0.000
0_834_0,MRSG_MAP,22,78.046,START,
0_834_0,MRSG_MAP,22,78.048,END,0.000
0_838_0,MRSG_MAP,26,78.051,START,
0_838_0,MRSG_MAP,26,78.053,END,0.000
0_827_0,MRSG_MAP,27,78.056,START,
0_827_0,MRSG_MAP,27,78.059,END,0.000
0_828_0,MRSG_MAP,28,78.060,START,
0_828_0,MRSG_MAP,28,78.062,END,0.000
0_841_0,MRSG_MAP,29,78.066,START,
0_841_0,MRSG_MAP,29,78.069,END,0.000
0_842_0,MRSG_MAP,30,78.070,START,
0_842_0,MRSG_MAP,30,78.073,END,0.000
0_831_0,MRSG_MAP,31,78.077,START,
0_831_0,MRSG_MAP,31,78.079,END,0.000
0_845_0,MRSG_MAP,1,78.081,START,
0_845_0,MRSG_MAP,1,78.083,END,0.000
0_846_0,MRSG_MAP,2,78.086,START,
0_846_0,MRSG_MAP,2,78.088,END,0.000
0_835_0,MRSG_MAP,3,78.091,START,
0_835_0,MRSG_MAP,3,78.094,END,0.000
0_848_0,MRSG_MAP,4,78.096,START,
0_848_0,MRSG_MAP,4,78.099,END,0.000
0_849_0,MRSG_MAP,5,78.101,START,
0_849_0,MRSG_MAP,5,78.104,END,0.000
0_850_0,MRSG_MAP,6,78.107,START,
0_850_0,MRSG_MAP,6,78.109,END,0.000
0_839_0,MRSG_MAP,7,78.112,START,
0_839_0,MRSG_MAP,7,78.114,END,0.000
0_840_0,MRSG_MAP,8,78.117,START,
0_840_0,MRSG_MAP,8,78.120,END,0.000
0_853_0,MRSG_MAP,9,78.122,START,
0_853_0,MRSG_MAP,9,78.125,END,0.000
0_854_0,MRSG_MAP,10,78.127,START,
0_854_0,MRSG_MAP,10,78.130,END,0.000
0_844_0,MRSG_MAP,12,78.133,START,
0_844_0,MRSG_MAP,12,78.135,END,0.000
0_857_0,MRSG_MAP,13,78.138,START,
0_857_0,MRSG_MAP,13,78.141,END,0.000
0_858_0,MRSG_MAP,14,78.143,START,
0_858_0,MRSG_MAP,14,78.146,END,0.000
0_847_0,MRSG_MAP,15,78.148,START,
0_847_0,MRSG_MAP,15,78.151,END,0.000
0_860_0,MRSG_MAP,16,78.154,START,
0_860_0,MRSG_MAP,16,78.156,END,0.000
0_861_0,MRSG_MAP,17,78.157,START,
0_861_0,MRSG_MAP,17,78.160,END,0.000
0_862_0,MRSG_MAP,18,78.163,START,
0_862_0,MRSG_MAP,18,78.165,END,0.000
0_851_0,MRSG_MAP,19,78.169,START,
0_851_0,MRSG_MAP,19,78.172,END,0.000
0_852_0,MRSG_MAP,20,78.173,START,
0_852_0,MRSG_MAP,20,78.176,END,0.000
0_865_0,MRSG_MAP,21,78.178,START,
0_865_0,MRSG_MAP,21,78.181,END,0.000
0_855_0,MRSG_MAP,23,78.182,START,
0_855_0,MRSG_MAP,23,78.185,END,0.000
0_856_0,MRSG_MAP,24,78.186,START,
0_856_0,MRSG_MAP,24,78.189,END,0.000
0_869_0,MRSG_MAP,25,78.191,START,
0_869_0,MRSG_MAP,25,78.194,END,0.000
0_864_0,MRSG_MAP,0,81.036,START,
0_864_0,MRSG_MAP,0,81.039,END,0.000
0_875_0,MRSG_MAP,11,81.042,START,
0_875_0,MRSG_MAP,11,81.044,END,0.000
0_866_0,MRSG_MAP,22,81.047,START,
0_866_0,MRSG_MAP,22,81.049,END,0.000
0_870_0,MRSG_MAP,26,81.052,START,
0_870_0,MRSG_MAP,26,81.055,END,0.000
0_859_0,MRSG_MAP,27,81.057,START,
0_859_0,MRSG_MAP,27,81.060,END,0.000
0_872_0,MRSG_MAP,28,81.061,START,
0_872_0,MRSG_MAP,28,81.064,END,0.000
0_873_0,MRSG_MAP,29,81.068,START,
0_873_0,MRSG_MAP,29,81.070,END,0.000
0_874_0,MRSG_MAP,30,81.072,START,
0_874_0,MRSG_MAP,30,81.074,END,0.000
0_863_0,MRSG_MAP,31,81.078,START,
0_863_0,MRSG_MAP,31,81.081,END,0.000
0_877_0,MRSG_MAP,1,81.082,START,
0_877_0,MRSG_MAP,1,81.085,END,0.000
0_878_0,MRSG_MAP,2,81.087,START,
0_878_0,MRSG_MAP,2,81.090,END,0.000
0_867_0,MRSG_MAP,3,81.092,START,
0_867_0,MRSG_MAP,3,81.095,END,0.000
0_868_0,MRSG_MAP,4,81.098,START,
0_868_0,MRSG_MAP,4,81.100,END,0.000
0_881_0,MRSG_MAP,5,81.103,START,
0_881_0,MRSG_MAP,5,81.105,END,0.000
0_882_0,MRSG_MAP,6,81.108,START,
0_882_0,MRSG_MAP,6,81.111,END,0.000
0_871_0,MRSG_MAP,7,81.113,START,
0_871_0,MRSG_MAP,7,81.116,END,0.000
0_884_0,MRSG_MAP,8,81.118,START,
0_884_0,MRSG_MAP,8,81.121,END,0.000
0_885_0,MRSG_MAP,9,81.124,START,
0_885_0,MRSG_MAP,9,81.126,END,0.000
0_886_0,MRSG_MAP,10,81.129,START,
0_886_0,MRSG_MAP,10,81.131,END,0.000
0_876_0,MRSG_MAP,12,81.134,START,
0_876_0,MRSG_MAP,12,81.137,END,0.000
0_889_0,MRSG_MAP,13,81.139,START,
0_889_0,MRSG_MAP,13,81.142,END,0.000
0_890_0,MRSG_MAP,14,81.144,START,
0_890_0,MRSG_MAP,14,81.147,END,0.000
0_879_0,MRSG_MAP,15,81.150,START,
0_879_0,MRSG_MAP,15,81.152,END,0.000
0_880_0,MRSG_MAP,16,81.155,START,
0_880_0,MRSG_MAP,16,81.157,END,0.000
0_893_0,MRSG_MAP,17,81.159,START,
0_893_0,MRSG_MAP,17,81.161,END,0.000
0_894_0,MRSG_MAP,18,81.164,START,
0_894_0,MRSG_MAP,18,81.167,END,0.000
0_883_0,MRSG_MAP,19,81.170,START,
0_883_0,MRSG_MAP,19,81.173,END,0.000
0_896_0,MRSG_MAP,20,81.174,START,
0_896_0,MRSG_MAP,20,81.177,END,0.000
0_897_0,MRSG_MAP,21,81.180,START,
0_897_0,MRSG_MAP,21,81.182,END,0.000
0_887_0,MRSG_MAP,23,81.183,START,
0_887_0,MRSG_MAP,23,81.186,END,0.000
0_888_0,MRSG_MAP,24,81.187,START,
0_888_0,MRSG_MAP,24,81.190,END,0.000
0_901_0,MRSG_MAP,25,81.193,START,
0_901_0,MRSG_MAP,25,81.195,END,0.000
0_908_0,MRSG_MAP,0,84.038,START,
0_908_0,MRSG_MAP,0,84.040,END,0.000
0_907_0,MRSG_MAP,11,84.043,START,
0_907_0,MRSG_MAP,11,84.046,END,0.000
0_898_0,MRSG_MAP,22,84.048,START,
0_898_0,MRSG_MAP,22,84.051,END,0.000
0_902_0,MRSG_MAP,26,84.053,START,
0_902_0,MRSG_MAP,26,84.056,END,0.000
0_891_0,MRSG_MAP,27,84.059,START,
0_891_0,MRSG_MAP,27,84.061,END,0.000
0_892_0,MRSG_MAP,28,84.062,START,
0_892_0,MRSG_MAP,28,84.065,END,0.000
0_905_0,MRSG_MAP,29,84.069,START,
0_905_0,MRSG_MAP,29,84.072,END,0.000
0_906_0,MRSG_MAP,30,84.073,START,
0_906_0,MRSG_MAP,30,84.075,END,0.000
0_895_0,MRSG_MAP,31,84.079,START,
0_895_0,MRSG_MAP,31,84.082,END,0.000
0_909_0,MRSG_MAP,1,84.083,START,
0_909_0,MRSG_MAP,1,84.086,END,0.000
0_910_0,MRSG_MAP,2,84.088,START,
0_910_0,MRSG_MAP,2,84.091,END,0.000
0_899_0,MRSG_MAP,3,84.094,START,
0_899_0,MRSG_MAP,3,84.096,END,0.000
0_900_0,MRSG_MAP,4,84.099,START,
0_900_0,MRSG_MAP,4,84.101,END,0.000
0_913_0,MRSG_MAP,5,84.104,START,
0_913_0,MRSG_MAP,5,84.107,END,0.000
0_914_0,MRSG_MAP,6,84.109,START,
0_914_0,MRSG_MAP,6,84.112,END,0.000
0_903_0,MRSG_MAP,7,84.114,START,
0_903_0,MRSG_MAP,7,84.117,END,0.000
0_904_0,MRSG_MAP,8,84.120,START,
0_904_0,MRSG_MAP,8,84.122,END,0.000
0_917_0,MRSG_MAP,9,84.125,START,
0_917_0,MRSG_MAP,9,84.127,END,0.000
0_918_0,MRSG_MAP,10,84.130,START,
0_918_0,MRSG_MAP,10,84.133,END,0.000
0_920_0,MRSG_MAP,12,84.135,START,
0_920_0,MRSG_MAP,12,84.138,END,0.000
0_921_0,MRSG_MAP,13,84.141,START,
0_921_0,MRSG_MAP,13,84.143,END,0.000
0_922_0,MRSG_MAP,14,84.146,START,
0_922_0,MRSG_MAP,14,84.148,END,0.000
0_911_0,MRSG_MAP,15,84.151,START,
0_911_0,MRSG_MAP,15,84.154,END,0.000
0_912_0,MRSG_MAP,16,84.156,START,
0_912_0,MRSG_MAP,16,84.159,END,0.000
0_925_0,MRSG_MAP,17,84.160,START,
0_925_0,MRSG_MAP,17,84.163,END,0.000
0_926_0,MRSG_MAP,18,84.165,START,
0_926_0,MRSG_MAP,18,84.168,END,0.000
0_915_0,MRSG_MAP,19,84.172,START,
0_915_0,MRSG_MAP,19,84.174,END,0.000
0_916_0,MRSG_MAP,20,84.176,START,
0_916_0,MRSG_MAP,20,84.178,END,0.000
0_929_0,MRSG_MAP,21,84.181,START,
0_929_0,MRSG_MAP,21,84.183,END,0.000
0_919_0,MRSG_MAP,23,84.185,START,
0_919_0,MRSG_MAP,23,84.187,END,0.000
0_932_0,MRSG_MAP,24,84.189,START,
0_932_0,MRSG_MAP,24,84.191,END,0.000
0_933_0,MRSG_MAP,25,84.194,START,
0_933_0,MRSG_MAP,25,84.196,END,0.000
0_928_0,MRSG_MAP,0,87.039,START,
0_928_0,MRSG_MAP,0,87.042,END,0.000
0_939_0,MRSG_MAP,11,87.044,START,
0_939_0,MRSG_MAP,11,87.047,END,0.000
0_930_0,MRSG_MAP,22,87.049,START,
0_930_0,MRSG_MAP,22,87.052,END,0.000
0_934_0,MRSG_MAP,26,87.055,START,
0_934_0,MRSG_MAP,26,87.057,END,0.000
0_923_0,MRSG_MAP,27,87.060,START,
0_923_0,MRSG_MAP,27,87.062,END,0.000
0_924_0,MRSG_MAP,28,87.064,START,
0_924_0,MRSG_MAP,28,87.066,END,0.000
0_937_0,MRSG_MAP,29,87.070,START,
0_937_0,MRSG_MAP,29,87.073,END,0.000
0_938_0,MRSG_MAP,30,87.074,START,
0_938_0,MRSG_MAP,30,87.077,END,0.000
0_927_0,MRSG_MAP,31,87.081,START,
0_927_0,MRSG_MAP,31,87.083,END,0.000
0_941_0,MRSG_MAP,1,87.085,START,
0_941_0,MRSG_MAP,1,87.087,END,0.000
0_942_0,MRSG_MAP,2,87.090,START,
0_942_0,MRSG_MAP,2,87.092,END,0.000
0_931_0,MRSG_MAP,3,87.095,START,
0_931_0,MRSG_MAP,3,87.098,END,0.000
0_944_0,MRSG_MAP,4,87.100,START,
0_944_0,MRSG_MAP,4,87.103,END,0.000
0_945_0,MRSG_MAP,5,87.105,START,
0_945_0,MRSG_MAP,5,87.108,END,0.000
0_946_0,MRSG_MAP,6,87.111,START,
0_946_0,MRSG_MAP,6,87.113,END,0.000
0_935_0,MRSG_MAP,7,87.116,START,
0_935_0,MRSG_MAP,7,87.118,END,0.000
0_936_0,MRSG_MAP,8,87.121,START,
0_936_0,MRSG_MAP,8,87.124,END,0.000
0_949_0,MRSG_MAP,9,87.126,START,
0_949_0,MRSG_MAP,9,87.129,END,0.000
0_950_0,MRSG_MAP,10,87.131,START,
0_950_0,MRSG_MAP,10,87.134,END,0.000
0_940_0,MRSG_MAP,12,87.137,START,
0_940_0,MRSG_MAP,12,87.139,END,0.000
0_953_0,MRSG_MAP,13,87.142,START,
0_953_0,MRSG_MAP,13,87.144,END,0.000
0_954_0,MRSG_MAP,14,87.147,START,
0_954_0,MRSG_MAP,14,87.150,END,0.000
0_943_0,MRSG_MAP,15,87.152,START,
0_943_0,MRSG_MAP,15,87.155,END,0.000
0_956_0,MRSG_MAP,16,87.157,START,
0_956_0,MRSG_MAP,16,87.160,END,0.000
0_957_0,MRSG_MAP,17,87.161,START,
0_957_0,MRSG_MAP,17,87.164,END,0.000
0_958_0,MRSG_MAP,18,87.167,START,
0_958_0,MRSG_MAP,18,87.169,END,0.000
0_947_0,MRSG_MAP,19,87.173,START,
0_947_0,MRSG_MAP,19,87.176,END,0.000
0_948_0,MRSG_MAP,20,87.177,START,
0_948_0,MRSG_MAP,20,87.180,END,0.000
0_961_0,MRSG_MAP,21,87.182,START,
0_961_0,MRSG_MAP,21,87.185,END,0.000
0_951_0,MRSG_MAP,23,87.186,START,
0_951_0,MRSG_MAP,23,87.189,END,0.000
0_952_0,MRSG_MAP,24,87.190,START,
0_952_0,MRSG_MAP,24,87.193,END,0.000
0_965_0,MRSG_MAP,25,87.195,START,
0_965_0,MRSG_MAP,25,87.198,END,0.000
0_960_0,MRSG_MAP,0,90.040,START,
0_960_0,MRSG_MAP,0,90.043,END,0.000
0_971_0,MRSG_MAP,11,90.046,START,
0_971_0,MRSG_MAP,11,90.048,END,0.000
0_962_0,MRSG_MAP,22,90.051,START,
0_962_0,MRSG_MAP,22,90.053,END,0.000
0_966_0,MRSG_MAP,26,90.056,START,
0_966_0,MRSG_MAP,26,90.059,END,0.000
0_955_0,MRSG_MAP,27,90.061,START,
0_955_0,MRSG_MAP,27,90.064,END,0.000
0_968_0,MRSG_MAP,28,90.065,START,
0_968_0,MRSG_MAP,28,90.068,END,0.000
0_969_0,MRSG_MAP,29,90.072,START,
0_969_0,MRSG_MAP,29,90.074,END,0.000
0_970_0,MRSG_MAP,30,90.075,START,
0_970_0,MRSG_MAP,30,90.078,END,0.000
0_959_0,MRSG_MAP,31,90.082,START,
0_959_0,MRSG_MAP,31,90.085,END,0.000
0_973_0,MRSG_MAP,1,90.086,START,
0_973_0,MRSG_MAP,1,90.088,END,0.000
0_974_0,MRSG_MAP,2,90.091,START,
0_974_0,MRSG_MAP,2,90.094,END,0.000
0_963_0,MRSG_MAP,3,90.096,START,
0_963_0,MRSG_MAP,3,90.099,END,0.000
0_964_0,MRSG_MAP,4,90.101,START,
0_964_0,MRSG_MAP,4,90.104,END,0.000
0_977_0,MRSG_MAP,5,90.107,START,
0_977_0,MRSG_MAP,5,90.109,END,0.000
0_978_0,MRSG_MAP,6,90.112,START,
0_978_0,MRSG_MAP,6,90.114,END,0.000
0_967_0,MRSG_MAP,7,90.117,START,
0_967_0,MRSG_MAP,7,90.120,END,0.000
0_980_0,MRSG_MAP,8,90.122,START,
0_980_0,MRSG_MAP,8,90.125,END,0.000
0_981_0,MRSG_MAP,9,90.127,START,
0_981_0,MRSG_MAP,9,90.130,END,0.000
0_982_0,MRSG_MAP,10,90.133,START,
0_982_0,MRSG_MAP,10,90.135,END,0.000
0_972_0,MRSG_MAP,12,90.138,START,
0_972_0,MRSG_MAP,12,90.141,END,0.000
0_985_0,MRSG_MAP,13,90.143,START,
0_985_0,MRSG_MAP,13,90.146,END,0.000
0_986_0,MRSG_MAP,14,90.148,START,
0_986_0,MRSG_MAP,14,90.151,END,0.000
0_975_0,MRSG_MAP,15,90.154,START,
0_975_0,MRSG_MAP,15,90.156,END,0.000
0_976_0,MRSG_MAP,16,90.159,START,
0_976_0,MRSG_MAP,16,90.161,END,0.000
0_989_0,MRSG_MAP,17,90.163,START,
0_989_0,MRSG_MAP,17,90.165,END,0.000
0_990_0,MRSG_MAP,18,90.168,START,
0_990_0,MRSG_MAP,18,90.170,END,0.000
0_979_0,MRSG_MAP,19,90.174,START,
0_979_0,MRSG_MAP,19,90.177,END,0.000
0_992_0,MRSG_MAP,20,90.178,START,
0_992_0,MRSG_MAP,20,90.181,END,0.000
0_993_0,MRSG_MAP,21,90.183,START,
0_993_0,MRSG_MAP,21,90.186,END,0.000
0_983_0,MRSG_MAP,23,90.187,START,
0_983_0,MRSG_MAP,23,90.190,END,0.000
0_984_0,MRSG_MAP,24,90.191,START,
0_984_0,MRSG_MAP,24,90.194,END,0.000
0_997_0,MRSG_MAP,25,90.196,START,
0_997_0,MRSG_MAP,25,90.199,END,0.000
0_1004_0,MRSG_MAP,0,93.042,START,
0_1004_0,MRSG_MAP,0,93.044,END,0.000
0_1003_0,MRSG_MAP,11,93.047,START,
0_1003_0,MRSG_MAP,11,93.049,END,0.000
0_994_0,MRSG_MAP,22,93.052,START,
0_994_0,MRSG_MAP,22,93.055,END,0.000
0_998_0,MRSG_MAP,26,93.057,START,
0_998_0,MRSG_MAP,26,93.060,END,0.000
0_987_0,MRSG_MAP,27,93.062,START,
0_987_0,MRSG_MAP,27,93.065,END,0.000
0_988_0,MRSG_MAP,28,93.066,START,
0_988_0,MRSG_MAP,28,93.069,END,0.000
0_1001_0,MRSG_MAP,29,93.073,START,
0_1001_0,MRSG_MAP,29,93.075,END,0.000
0_1002_0,MRSG_MAP,30,93.077,START,
0_1002_0,MRSG_MAP,30,93.079,END,0.000
0_991_0,MRSG_MAP,31,93.083,START,
0_991_0,MRSG_MAP,31,93.086,END,0.000
0_1005_0,MRSG_MAP,1,93.087,START,
0_1005_0,MRSG_MAP,1,93.090,END,0.000
0_1006_0,MRSG_MAP,2,93.092,START,
0_1006_0,MRSG_MAP,2,93.095,END,0.000
0_995_0,MRSG_MAP,3,93.098,START,
0_995_0,MRSG_MAP,3,93.100,END,0.000
0_996_0,MRSG_MAP,4,93.103,START,
0_996_0,MRSG_MAP,4,93.105,END,0.000
0_1009_0,MRSG_MAP,5,93.108,START,
0_1009_0,MRSG_MAP,5,93.111,END,0.000
0_1010_0,MRSG_MAP,6,93.113,START,
0_1010_0,MRSG_MAP,6,93.116,END,0.000
0_999_0,MRSG_MAP,7,93.118,START,
0_999_0,MRSG_MAP,7,93.121,END,0.000
0_1000_0,MRSG_MAP,8,93.124,START,
0_1000_0,MRSG_MAP,8,93.126,END,0.000
0_1013_0,MRSG_MAP,9,93.129,START,
0_1013_0,MRSG_MAP,9,93.131,END,0.000
0_1014_0,MRSG_MAP,10,93.134,START,
0_1014_0,MRSG_MAP,10,93.137,END,0.000
0_1016_0,MRSG_MAP,12,93.139,START,
0_1016_0,MRSG_MAP,12,93.142,END,0.000
0_1017_0,MRSG_MAP,13,93.144,START,
0_1017_0,MRSG_MAP,13,93.147,END,0.000
0_1018_0,MRSG_MAP,14,93.150,START,
0_1018_0,MRSG_MAP,14,93.152,END,0.000
0_1007_0,MRSG_MAP,15,93.155,START,
0_1007_0,MRSG_MAP,15,93.157,END,0.000
0_1008_0,MRSG_MAP,16,93.160,START,
0_1008_0,MRSG_MAP,16,93.163,END,0.000
0_1021_0,MRSG_MAP,17,93.164,START,
0_1021_0,MRSG_MAP,17,93.167,END,0.000
0_1022_0,MRSG_MAP,18,93.169,START,
0_1022_0,MRSG_MAP,18,93.172,END,0.000
0_1011_0,MRSG_MAP,19,93.176,START,
0_1011_0,MRSG_MAP,19,93.178,END,0.000
0_1012_0,MRSG_MAP,20,93.180,START,
0_1012_0,MRSG_MAP,20,93.182,END,0.000
0_1023_0,MRSG_MAP,21,93.185,START,
0_1015_0,MRSG_MAP,23,93.189,START,
0_1015_0,MRSG_MAP,23,93.191,END,0.000
0_1020_0,MRSG_MAP,24,93.193,START,
0_1019_0,MRSG_MAP,25,93.198,START,
0_1019_0,MRSG_MAP,25,93.837,END,0.000
0_1020_0,MRSG_MAP,24,93.847,END,0.000
0_1023_0,MRSG_MAP,21,93.873,END,0.000
1_23_0,MRSG_REDUCE,12,97.851,END,97.850
1_24_0,MRSG_REDUCE,13,97.939,END,97.938
1_25_0,MRSG_REDUCE,14,97.963,END,97.962
1_26_0,MRSG_REDUCE,15,97.986,END,97.985
1_27_0,MRSG_REDUCE,16,98.010,END,98.008
1_28_0,MRSG_REDUCE,17,98.047,END,98.046
1_29_0,MRSG_REDUCE,18,98.089,END,98.088
1_30_0,MRSG_REDUCE,19,98.116,END,98.115
1_31_0,MRSG_REDUCE,20,98.140,END,98.139
1_32_0,MRSG_REDUCE,21,98.183,END,98.182
1_33_0,MRSG_REDUCE,23,98.212,END,98.210
1_34_0,MRSG_REDUCE,24,98.243,END,98.241
1_35_0,MRSG_REDUCE,25,98.273,END,98.272
1_0_0,MRSG_REDUCE,21,98.297,END,98.295
1_1_0,MRSG_REDUCE,23,98.317,END,98.315
1_2_0,MRSG_REDUCE,24,98.337,END,98.336
1_3_0,MRSG_REDUCE,25,98.368,END,98.367
1_36_0,MRSG_REDUCE,0,98.383,END,98.381
1_37_0,MRSG_REDUCE,11,98.406,END,98.404
1_38_0,MRSG_REDUCE,22,98.429,END,98.428
1_39_0,MRSG_REDUCE,26,98.452,END,98.451
1_40_0,MRSG_REDUCE,27,98.475,END,98.474
1_41_0,MRSG_REDUCE,28,98.499,END,98.497
1_42_0,MRSG_REDUCE,29,98.522,END,98.521
1_43_0,MRSG_REDUCE,30,98.545,END,98.544
1_44_0,MRSG_REDUCE,31,98.548,END,98.546
1_45_0,MRSG_REDUCE,1,98.562,END,98.561
1_46_0,MRSG_REDUCE,2,98.581,END,98.580
1_47_0,MRSG_REDUCE,3,98.603,END,98.602
1_48_0,MRSG_REDUCE,4,98.625,END,98.623
1_49_0,MRSG_REDUCE,5,98.646,END,98.645
1_50_0,MRSG_REDUCE,6,98.668,END,98.667
1_51_0,MRSG_REDUCE,7,98.690,END,98.689
1_52_0,MRSG_REDUCE,8,98.712,END,98.710
1_53_0,MRSG_REDUCE,9,98.733,END,98.732
1_54_0,MRSG_REDUCE,10,98.755,END,98.754
1_55_0,MRSG_REDUCE,12,98.804,END,98.803
1_56_0,MRSG_REDUCE,13,98.978,END,98.977
1_57_0,MRSG_REDUCE,14,99.030,END,99.028
1_58_0,MRSG_REDUCE,15,99.054,END,99.053
1_59_0,MRSG_REDUCE,16,99.121,END,99.119
1_60_0,MRSG_REDUCE,17,99.208,END,99.207
1_61_0,MRSG_REDUCE,18,99.253,END,99.252
1_62_0,MRSG_REDUCE,19,99.275,END,99.274
1_63_0,MRSG_REDUCE,20,99.320,END,99.318
1_4_0,MRSG_REDUCE,0,99.512,END,99.511
1_5_0,MRSG_REDUCE,11,99.556,END,99.555
1_6_0,MRSG_REDUCE,22,99.592,END,99.591
1_7_0,MRSG_REDUCE,26,99.626,END,99.625
1_8_0,MRSG_REDUCE,27,99.661,END,99.659
1_9_0,MRSG_REDUCE,28,99.664,END,99.663
1_10_0,MRSG_REDUCE,29,99.666,END,99.665
1_11_0,MRSG_REDUCE,30,99.671,END,99.670
1_12_0,MRSG_REDUCE,31,99.677,END,99.675
1_13_0,MRSG_REDUCE,1,99.678,END,99.675
1_14_0,MRSG_REDUCE,2,99.691,END,99.690
1_17_0,MRSG_REDUCE,5,100.341,END,100.340
1_15_0,MRSG_REDUCE,3,100.355,END,100.354
1_18_0,MRSG_REDUCE,6,100.369,END,100.368
1_20_0,MRSG_REDUCE,8,100.384,END,100.382
