task_id,mrsg_phase,worker_id,time,action,shuffle_end
0_781_0,MRSG_MAP,1,72.170,END,0.000
0_782_0,MRSG_MAP,2,72.174,END,0.000
0_771_0,MRSG_MAP,3,72.178,END,0.000
0_772_0,MRSG_MAP,4,72.182,END,0.000
0_785_0,MRSG_MAP,5,72.186,END,0.000
0_786_0,MRSG_MAP,6,72.190,END,0.000
0_775_0,MRSG_MAP,7,72.194,END,0.000
0_788_0,MRSG_MAP,8,72.198,END,0.000
0_789_0,MRSG_MAP,9,72.201,END,0.000
0_790_0,MRSG_MAP,10,72.205,END,0.000
0_780_0,MRSG_MAP,12,72.209,END,0.000
0_793_0,MRSG_MAP,13,72.213,END,0.000
0_794_0,MRSG_MAP,14,72.217,END,0.000
0_783_0,MRSG_MAP,15,72.221,END,0.000
0_784_0,MRSG_MAP,16,72.225,END,0.000
0_797_0,MRSG_MAP,17,72.229,END,0.000
0_798_0,MRSG_MAP,18,72.233,END,0.000
0_787_0,MRSG_MAP,19,72.237,END,0.000
0_800_0,MRSG_MAP,20,72.243,END,0.000
0_801_0,MRSG_MAP,21,72.247,END,0.000
0_791_0,MRSG_MAP,23,72.252,END,0.000
0_792_0,MRSG_MAP,24,72.259,END,0.000
0_805_0,MRSG_MAP,25,72.263,END,0.000
0_812_0,MRSG_MAP,0,75.034,START,
0_811_0,MRSG_MAP,11,75.038,START,
0_802_0,MRSG_MAP,22,75.042,START,
0_806_0,MRSG_MAP,26,75.046,START,
0_795_0,MRSG_MAP,27,75.049,START,
0_796_0,MRSG_MAP,28,75.053,START,
0_809_0,MRSG_MAP,29,75.057,START,
0_810_0,MRSG_MAP,30,75.061,START,
0_799_0,MRSG_MAP,31,75.065,START,
0_813_0,MRSG_MAP,1,75.069,START,
0_814_0,MRSG_MAP,2,75.073,START,
0_803_0,MRSG_MAP,3,75.077,START,
0_804_0,MRSG_MAP,4,75.081,START,
0_817_0,MRSG_MAP,5,75.085,START,
0_818_0,MRSG_MAP,6,75.088,START,
0_807_0,MRSG_MAP,7,75.092,START,
0_808_0,MRSG_MAP,8,75.096,START,
0_821_0,MRSG_MAP,9,75.100,START,
0_822_0,MRSG_MAP,10,75.104,START,
0_824_0,MRSG_MAP,12,75.108,START,
0_825_0,MRSG_MAP,13,75.112,START,
0_826_0,MRSG_MAP,14,75.116,START,
0_815_0,MRSG_MAP,15,75.120,START,
0_816_0,MRSG_MAP,16,75.124,START,
0_829_0,MRSG_MAP,17,75.127,START,
0_830_0,MRSG_MAP,18,75.131,START,
0_819_0,MRSG_MAP,19,75.135,START,
0_812_0,MRSG_MAP,0,75.138,END,0.000
0_811_0,MRSG_MAP,11,75.140,END,0.000
0_820_0,MRSG_MAP,20,75.142,START,
0_802_0,MRSG_MAP,22,75.144,END,0.000
0_833_0,MRSG_MAP,21,75.146,START,
0_806_0,MRSG_MAP,26,75.148,END,0.000
0_823_0,MRSG_MAP,23,75.151,START,
0_795_0,MRSG_MAP,27,75.154,END,0.000
0_796_0,MRSG_MAP,28,75.156,END,0.000
0_836_0,MRSG_MAP,24,75.157,START,
0_809_0,MRSG_MAP,29,75.160,END,0.000
0_837_0,MRSG_MAP,25,75.161,START,
0_810_0,MRSG_MAP,30,75.164,END,0.000
0_799_0,MRSG_MAP,31,75.168,END,0.000
0_813_0,MRSG_MAP,1,75.172,END,0.000
0_814_0,MRSG_MAP,2,75.175,END,0.000
0_803_0,MRSG_MAP,3,75.179,END,0.000
0_804_0,MRSG_MAP,4,75.183,END,0.000
0_817_0,MRSG_MAP,5,75.187,END,0.000
0_818_0,MRSG_MAP,6,75.191,END,0.000
0_807_0,MRSG_MAP,7,75.195,END,0.000
0_808_0,MRSG_MAP,8,75.199,END,0.000
0_821_0,MRSG_MAP,9,75.203,END,0.000
0_822_0,MRSG_MAP,10,75.207,END,0.000
0_824_0,MRSG_MAP,12,75.211,END,0.000
0_825_0,MRSG_MAP,13,75.214,END,0.000
0_826_0,MRSG_MAP,14,75.218,END,0.000
0_815_0,MRSG_MAP,15,75.222,END,0.000
0_816_0,MRSG_MAP,16,75.226,END,0.000
0_829_0,MRSG_MAP,17,75.230,END,0.000
0_830_0,MRSG_MAP,18,75.234,END,0.000
0_819_0,MRSG_MAP,19,75.238,END,0.000
0_820_0,MRSG_MAP,20,75.244,END,0.000
0_833_0,MRSG_MAP,21,75.248,END,0.000
0_823_0,MRSG_MAP,23,75.254,END,0.000
0_836_0,MRSG_MAP,24,75.260,END,0.000
0_837_0,MRSG_MAP,25,75.264,END,0.000
0_832_0,MRSG_MAP,0,78.035,START,
0_843_0,MRSG_MAP,11,78.039,START,
0_834_0,MRSG_MAP,22,78.043,START,
0_838_0,MRSG_MAP,26,78.047,START,
0_827_0,MRSG_MAP,27,78.051,START,
0_828_0,MRSG_MAP,28,78.055,START,
0_841_0,MRSG_MAP,29,78.059,START,
0_842_0,MRSG_MAP,30,78.062,START,
0_831_0,MRSG_MAP,31,78.066,START,
0_845_0,MRSG_MAP,1,78.070,START,
0_846_0,MRSG_MAP,2,78.074,START,
0_835_0,MRSG_MAP,3,78.078,START,
0_848_0,MRSG_MAP,4,78.082,START,
0_849_0,MRSG_MAP,5,78.086,START,
0_850_0,MRSG_MAP,6,78.090,START,
0_839_0,MRSG_MAP,7,78.094,START,
0_840_0,MRSG_MAP,8,78.098,START,
0_853_0,MRSG_MAP,9,78.101,START,
0_854_0,MRSG_MAP,10,78.105,START,
0_844_0,MRSG_MAP,12,78.109,START,
0_857_0,MRSG_MAP,13,78.113,START,
0_858_0,MRSG_MAP,14,78.117,START,
0_847_0,MRSG_MAP,15,78.121,START,
0_860_0,MRSG_MAP,16,78.125,START,
0_861_0,MRSG_MAP,17,78.129,START,
0_862_0,MRSG_MAP,18,78.133,START,
0_851_0,MRSG_MAP,19,78.137,START,
0_832_0,MRSG_MAP,0,78.139,END,0.000
0_843_0,MRSG_MAP,11,78.142,END,0.000
0_852_0,MRSG_MAP,20,78.143,START,
0_834_0,MRSG_MAP,22,78.146,END,0.000
0_865_0,MRSG_MAP,21,78.147,START,
0_838_0,MRSG_MAP,26,78.150,END,0.000
0_855_0,MRSG_MAP,23,78.152,START,
0_827_0,MRSG_MAP,27,78.155,END,0.000
0_828_0,MRSG_MAP,28,78.157,END,0.000
0_856_0,MRSG_MAP,24,78.159,START,
0_841_0,MRSG_MAP,29,78.161,END,0.000
0_869_0,MRSG_MAP,25,78.163,START,
0_842_0,MRSG_MAP,30,78.165,END,0.000
0_831_0,MRSG_MAP,31,78.169,END,0.000
0_845_0,MRSG_MAP,1,78.173,END,0.000
0_846_0,MRSG_MAP,2,78.177,END,0.000
0_835_0,MRSG_MAP,3,78.181,END,0.000
0_848_0,MRSG_MAP,4,78.185,END,0.000
0_849_0,MRSG_MAP,5,78.188,END,0.000
0_850_0,MRSG_MAP,6,78.192,END,0.000
0_839_0,MRSG_MAP,7,78.196,END,0.000
0_840_0,MRSG_MAP,8,78.200,END,0.000
0_853_0,MRSG_MAP,9,78.204,END,0.000
0_854_0,MRSG_MAP,10,78.208,END,0.000
0_844_0,MRSG_MAP,12,78.212,END,0.000
0_857_0,MRSG_MAP,13,78.216,END,0.000
0_858_0,MRSG_MAP,14,78.220,END,0.000
0_847_0,MRSG_MAP,15,78.224,END,0.000
0_860_0,MRSG_MAP,16,78.227,END,0.000
0_861_0,MRSG_MAP,17,78.231,END,0.000
0_862_0,MRSG_MAP,18,78.235,END,0.000
0_851_0,MRSG_MAP,19,78.239,END,0.000
0_852_0,MRSG_MAP,20,78.246,END,0.000
0_865_0,MRSG_MAP,21,78.250,END,0.000
0_855_0,MRSG_MAP,23,78.255,END,0.000
0_856_0,MRSG_MAP,24,78.261,END,0.000
0_869_0,MRSG_MAP,25,78.265,END,0.000
0_864_0,MRSG_MAP,0,81.036,START,
0_875_0,MRSG_MAP,11,81.040,START,
0_866_0,MRSG_MAP,22,81.044,START,
0_870_0,MRSG_MAP,26,81.048,START,
0_859_0,MRSG_MAP,27,81.052,START,
0_872_0,MRSG_MAP,28,81.056,START,
0_873_0,MRSG_MAP,29,81.060,START,
0_874_0,MRSG_MAP,30,81.064,START,
0_863_0,MRSG_MAP,31,81.068,START,
0_877_0,MRSG_MAP,1,81.072,START,
0_878_0,MRSG_MAP,2,81.075,START,
0_867_0,MRSG_MAP,3,81.079,START,
0_868_0,MRSG_MAP,4,81.083,START,
0_881_0,MRSG_MAP,5,81.087,START,
0_882_0,MRSG_MAP,6,81.091,START,
0_871_0,MRSG_MAP,7,81.095,START,
0_884_0,MRSG_MAP,8,81.099,START,
0_885_0,MRSG_MAP,9,81.103,START,
0_886_0,MRSG_MAP,10,81.107,START,
0_876_0,MRSG_MAP,12,81.111,START,
0_889_0,MRSG_MAP,13,81.114,START,
0_890_0,MRSG_MAP,14,81.118,START,
0_879_0,MRSG_MAP,15,81.122,START,
0_880_0,MRSG_MAP,16,81.126,START,
0_893_0,MRSG_MAP,17,81.130,START,
0_894_0,MRSG_MAP,18,81.134,START,
0_883_0,MRSG_MAP,19,81.138,START,
0_864_0,MRSG_MAP,0,81.140,END,0.000
0_875_0,MRSG_MAP,11,81.143,END,0.000
0_896_0,MRSG_MAP,20,81.144,START,
0_866_0,MRSG_MAP,22,81.147,END,0.000
0_897_0,MRSG_MAP,21,81.148,START,
0_870_0,MRSG_MAP,26,81.151,END,0.000
0_887_0,MRSG_MAP,23,81.154,START,
0_859_0,MRSG_MAP,27,81.156,END,0.000
0_872_0,MRSG_MAP,28,81.159,END,0.000
0_888_0,MRSG_MAP,24,81.160,START,
0_873_0,MRSG_MAP,29,81.162,END,0.000
0_901_0,MRSG_MAP,25,81.164,START,
0_874_0,MRSG_MAP,30,81.167,END,0.000
0_863_0,MRSG_MAP,31,81.170,END,0.000
0_877_0,MRSG_MAP,1,81.174,END,0.000
0_878_0,MRSG_MAP,2,81.178,END,0.000
0_867_0,MRSG_MAP,3,81.182,END,0.000
0_868_0,MRSG_MAP,4,81.186,END,0.000
0_881_0,MRSG_MAP,5,81.190,END,0.000
0_882_0,MRSG_MAP,6,81.194,END,0.000
0_871_0,MRSG_MAP,7,81.198,END,0.000
0_884_0,MRSG_MAP,8,81.201,END,0.000
0_885_0,MRSG_MAP,9,81.205,END,0.000
0_886_0,MRSG_MAP,10,81.209,END,0.000
0_876_0,MRSG_MAP,12,81.213,END,0.000
0_889_0,MRSG_MAP,13,81.217,END,0.000
0_890_0,MRSG_MAP,14,81.221,END,0.000
0_879_0,MRSG_MAP,15,81.225,END,0.000
0_880_0,MRSG_MAP,16,81.229,END,0.000
0_893_0,MRSG_MAP,17,81.233,END,0.000
0_894_0,MRSG_MAP,18,81.237,END,0.000
0_883_0,MRSG_MAP,19,81.240,END,0.000
0_896_0,MRSG_MAP,20,81.247,END,0.000
0_897_0,MRSG_MAP,21,81.251,END,0.000
0_887_0,MRSG_MAP,23,81.256,END,0.000
0_888_0,MRSG_MAP,24,81.262,END,0.000
0_901_0,MRSG_MAP,25,81.267,END,0.000
0_908_0,MRSG_MAP,0,84.038,START,
0_907_0,MRSG_MAP,11,84.042,START,
0_898_0,MRSG_MAP,22,84.046,START,
0_902_0,MRSG_MAP,26,84.049,START,
0_891_0,MRSG_MAP,27,84.053,START,
0_892_0,MRSG_MAP,28,84.057,START,
0_905_0,MRSG_MAP,29,84.061,START,
0_906_0,MRSG_MAP,30,84.065,START,
0_895_0,MRSG_MAP,31,84.069,START,
0_909_0,MRSG_MAP,1,84.073,START,
0_910_0,MRSG_MAP,2,84.077,START,
0_899_0,MRSG_MAP,3,84.081,START,
0_900_0,MRSG_MAP,4,84.085,START,
0_913_0,MRSG_MAP,5,84.088,START,
0_914_0,MRSG_MAP,6,84.092,START,
0_903_0,MRSG_MAP,7,84.096,START,
0_904_0,MRSG_MAP,8,84.100,START,
0_917_0,MRSG_MAP,9,84.104,START,
0_918_0,MRSG_MAP,10,84.108,START,
0_920_0,MRSG_MAP,12,84.112,START,
0_921_0,MRSG_MAP,13,84.116,START,
0_922_0,MRSG_MAP,14,84.120,START,
0_911_0,MRSG_MAP,15,84.124,START,
0_912_0,MRSG_MAP,16,84.127,START,
0_925_0,MRSG_MAP,17,84.131,START,
0_926_0,MRSG_MAP,18,84.135,START,
0_915_0,MRSG_MAP,19,84.139,START,
0_908_0,MRSG_MAP,0,84.142,END,0.000
0_907_0,MRSG_MAP,11,84.144,END,0.000
0_916_0,MRSG_MAP,20,84.146,START,
0_898_0,MRSG_MAP,22,84.148,END,0.000
0_929_0,MRSG_MAP,21,84.150,START,
0_902_0,MRSG_MAP,26,84.152,END,0.000
0_919_0,MRSG_MAP,23,84.155,START,
0_891_0,MRSG_MAP,27,84.157,END,0.000
0_892_0,MRSG_MAP,28,84.160,END,0.000
0_932_0,MRSG_MAP,24,84.161,START,
0_905_0,MRSG_MAP,29,84.164,END,0.000
0_933_0,MRSG_MAP,25,84.165,START,
0_906_0,MRSG_MAP,30,84.168,END,0.000
0_895_0,MRSG_MAP,31,84.172,END,0.000
0_909_0,MRSG_MAP,1,84.175,END,0.000
0_910_0,MRSG_MAP,2,84.179,END,0.000
0_899_0,MRSG_MAP,3,84.183,END,0.000
0_900_0,MRSG_MAP,4,84.187,END,0.000
0_913_0,MRSG_MAP,5,84.191,END,0.000
0_914_0,MRSG_MAP,6,84.195,END,0.000
0_903_0,MRSG_MAP,7,84.199,END,0.000
0_904_0,MRSG_MAP,8,84.203,END,0.000
0_917_0,MRSG_MAP,9,84.207,END,0.000
0_918_0,MRSG_MAP,10,84.211,END,0.000
0_920_0,MRSG_MAP,12,84.214,END,0.000
0_921_0,MRSG_MAP,13,84.218,END,0.000
0_922_0,MRSG_MAP,14,84.222,END,0.000
0_911_0,MRSG_MAP,15,84.226,END,0.000
0_912_0,MRSG_MAP,16,84.230,END,0.000
0_925_0,MRSG_MAP,17,84.234,END,0.000
0_926_0,MRSG_MAP,18,84.238,END,0.000
0_915_0,MRSG_MAP,19,84.242,END,0.000
0_916_0,MRSG_MAP,20,84.248,END,0.000
0_929_0,MRSG_MAP,21,84.252,END,0.000
0_919_0,MRSG_MAP,23,84.257,END,0.000
0_932_0,MRSG_MAP,24,84.264,END,0.000
0_933_0,MRSG_MAP,25,84.268,END,0.000
0_928_0,MRSG_MAP,0,87.039,START,
0_939_0,MRSG_MAP,11,87.043,START,
0_930_0,MRSG_MAP,22,87.047,START,
0_934_0,MRSG_MAP,26,87.051,START,
0_923_0,MRSG_MAP,27,87.055,START,
0_924_0,MRSG_MAP,28,87.059,START,
0_937_0,MRSG_MAP,29,87.062,START,
0_938_0,MRSG_MAP,30,87.066,START,
0_927_0,MRSG_MAP,31,87.070,START,
0_941_0,MRSG_MAP,1,87.074,START,
0_942_0,MRSG_MAP,2,87.078,START,
0_931_0,MRSG_MAP,3,87.082,START,
0_944_0,MRSG_MAP,4,87.086,START,
0_945_0,MRSG_MAP,5,87.090,START,
0_946_0,MRSG_MAP,6,87.094,START,
0_935_0,MRSG_MAP,7,87.098,START,
0_936_0,MRSG_MAP,8,87.101,START,
0_949_0,MRSG_MAP,9,87.105,START,
0_950_0,MRSG_MAP,10,87.109,START,
0_940_0,MRSG_MAP,12,87.113,START,
0_953_0,MRSG_MAP,13,87.117,START,
0_954_0,MRSG_MAP,14,87.121,START,
0_943_0,MRSG_MAP,15,87.125,START,
0_956_0,MRSG_MAP,16,87.129,START,
0_957_0,MRSG_MAP,17,87.133,START,
0_958_0,MRSG_MAP,18,87.137,START,
0_947_0,MRSG_MAP,19,87.140,START,
0_928_0,MRSG_MAP,0,87.143,END,0.000
0_939_0,MRSG_MAP,11,87.146,END,0.000
0_948_0,MRSG_MAP,20,87.147,START,
0_930_0,MRSG_MAP,22,87.149,END,0.000
0_961_0,MRSG_MAP,21,87.151,START,
0_934_0,MRSG_MAP,26,87.154,END,0.000
0_951_0,MRSG_MAP,23,87.156,START,
0_923_0,MRSG_MAP,27,87.159,END,0.000
0_924_0,MRSG_MAP,28,87.161,END,0.000
0_952_0,MRSG_MAP,24,87.162,START,
0_937_0,MRSG_MAP,29,87.165,END,0.000
0_965_0,MRSG_MAP,25,87.167,START,
0_938_0,MRSG_MAP,30,87.169,END,0.000
0_927_0,MRSG_MAP,31,87.173,END,0.000
0_941_0,MRSG_MAP,1,87.177,END,0.000
0_942_0,MRSG_MAP,2,87.181,END,0.000
0_931_0,MRSG_MAP,3,87.185,END,0.000
0_944_0,MRSG_MAP,4,87.188,END,0.000
0_945_0,MRSG_MAP,5,87.192,END,0.000
0_946_0,MRSG_MAP,6,87.196,END,0.000
0_935_0,MRSG_MAP,7,87.200,END,0.000
0_936_0,MRSG_MAP,8,87.204,END,0.000
0_949_0,MRSG_MAP,9,87.208,END,0.000
0_950_0,MRSG_MAP,10,87.212,END,0.000
0_940_0,MRSG_MAP,12,87.216,END,0.000
0_953_0,MRSG_MAP,13,87.220,END,0.000
0_954_0,MRSG_MAP,14,87.224,END,0.000
0_943_0,MRSG_MAP,15,87.227,END,0.000
0_956_0,MRSG_MAP,16,87.231,END,0.000
0_957_0,MRSG_MAP,17,87.235,END,0.000
0_958_0,MRSG_MAP,18,87.239,END,0.000
0_947_0,MRSG_MAP,19,87.243,END,0.000
0_948_0,MRSG_MAP,20,87.249,END,0.000
0_961_0,MRSG_MAP,21,87.254,END,0.000
0_951_0,MRSG_MAP,23,87.259,END,0.000
0_952_0,MRSG_MAP,24,87.265,END,0.000
0_965_0,MRSG_MAP,25,87.269,END,0.000
0_960_0,MRSG_MAP,0,90.040,START,
0_971_0,MRSG_MAP,11,90.044,START,
0_962_0,MRSG_MAP,22,90.048,START,
0_966_0,MRSG_MAP,26,90.052,START,
0_955_0,MRSG_MAP,27,90.056,START,
0_968_0,MRSG_MAP,28,90.060,START,
0_969_0,MRSG_MAP,29,90.064,START,
0_970_0,MRSG_MAP,30,90.068,START,
0_959_0,MRSG_MAP,31,90.072,START,
0_973_0,MRSG_MAP,1,90.075,START,
0_974_0,MRSG_MAP,2,90.079,START,
0_963_0,MRSG_MAP,3,90.083,START,
0_964_0,MRSG_MAP,4,90.087,START,
0_977_0,MRSG_MAP,5,90.091,START,
0_978_0,MRSG_MAP,6,90.095,START,
0_967_0,MRSG_MAP,7,90.099,START,
0_980_0,MRSG_MAP,8,90.103,START,
0_981_0,MRSG_MAP,9,90.107,START,
0_982_0,MRSG_MAP,10,90.111,START,
0_972_0,MRSG_MAP,12,90.114,START,
0_985_0,MRSG_MAP,13,90.118,START,
0_986_0,MRSG_MAP,14,90.122,START,
0_975_0,MRSG_MAP,15,90.126,START,
0_976_0,MRSG_MAP,16,90.130,START,
0_989_0,MRSG_MAP,17,90.134,START,
0_990_0,MRSG_MAP,18,90.138,START,
0_979_0,MRSG_MAP,19,90.142,START,
0_960_0,MRSG_MAP,0,90.144,END,0.000
0_971_0,MRSG_MAP,11,90.147,END,0.000
0_992_0,MRSG_MAP,20,90.148,START,
0_962_0,MRSG_MAP,22,90.151,END,0.000
0_993_0,MRSG_MAP,21,90.152,START,
0_966_0,MRSG_MAP,26,90.155,END,0.000
0_983_0,MRSG_MAP,23,90.157,START,
0_955_0,MRSG_MAP,27,90.160,END,0.000
0_968_0,MRSG_MAP,28,90.162,END,0.000
0_984_0,MRSG_MAP,24,90.164,START,
0_969_0,MRSG_MAP,29,90.166,END,0.000
0_997_0,MRSG_MAP,25,90.168,START,
0_970_0,MRSG_MAP,30,90.170,END,0.000
0_959_0,MRSG_MAP,31,90.174,END,0.000
0_973_0,MRSG_MAP,1,90.178,END,0.000
0_974_0,MRSG_MAP,2,90.182,END,0.000
0_963_0,MRSG_MAP,3,90.186,END,0.000
0_964_0,MRSG_MAP,4,90.190,END,0.000
0_977_0,MRSG_MAP,5,90.194,END,0.000
0_978_0,MRSG_MAP,6,90.198,END,0.000
0_967_0,MRSG_MAP,7,90.201,END,0.000
0_980_0,MRSG_MAP,8,90.205,END,0.000
0_981_0,MRSG_MAP,9,90.209,END,0.000
0_982_0,MRSG_MAP,10,90.213,END,0.000
0_972_0,MRSG_MAP,12,90.217,END,0.000
0_985_0,MRSG_MAP,13,90.221,END,0.000
0_986_0,MRSG_MAP,14,90.225,END,0.000
0_975_0,MRSG_MAP,15,90.229,END,0.000
0_976_0,MRSG_MAP,16,90.233,END,0.000
0_989_0,MRSG_MAP,17,90.237,END,0.000
0_990_0,MRSG_MAP,18,90.240,END,0.000
0_979_0,MRSG_MAP,19,90.244,END,0.000
0_992_0,MRSG_MAP,20,90.251,END,0.000
0_993_0,MRSG_MAP,21,90.255,END,0.000
0_983_0,MRSG_MAP,23,90.260,END,0.000
0_984_0,MRSG_MAP,24,90.266,END,0.000
0_997_0,MRSG_MAP,25,90.270,END,0.000
0_1004_0,MRSG_MAP,0,93.042,START,
0_1003_0,MRSG_MAP,11,93.046,START,
0_994_0,MRSG_MAP,22,93.049,START,
0_998_0,MRSG_MAP,26,93.053,START,
0_987_0,MRSG_MAP,27,93.057,START,
0_988_0,MRSG_MAP,28,93.061,START,
0_1001_0,MRSG_MAP,29,93.065,START,
0_1002_0,MRSG_MAP,30,93.069,START,
0_991_0,MRSG_MAP,31,93.073,START,
0_1005_0,MRSG_MAP,1,93.077,START,
0_1006_0,MRSG_MAP,2,93.081,START,
0_995_0,MRSG_MAP,3,93.085,START,
0_996_0,MRSG_MAP,4,93.088,START,
0_1009_0,MRSG_MAP,5,93.092,START,
0_1010_0,MRSG_MAP,6,93.096,START,
0_999_0,MRSG_MAP,7,93.100,START,
0_1000_0,MRSG_MAP,8,93.104,START,
0_1013_0,MRSG_MAP,9,93.108,START,
0_1014_0,MRSG_MAP,10,93.112,START,
0_1016_0,MRSG_MAP,12,93.116,START,
0_1017_0,MRSG_MAP,13,93.120,START,
0_1018_0,MRSG_MAP,14,93.124,START,
0_1007_0,MRSG_MAP,15,93.127,START,
0_1008_0,MRSG_MAP,16,93.131,START,
0_1021_0,MRSG_MAP,17,93.135,START,
0_1022_0,MRSG_MAP,18,93.139,START,
0_1011_0,MRSG_MAP,19,93.143,START,
0_1004_0,MRSG_MAP,0,93.146,END,0.000
0_1003_0,MRSG_MAP,11,93.148,END,0.000
0_1012_0,MRSG_MAP,20,93.149,START,
0_994_0,MRSG_MAP,22,93.152,END,0.000
0_1023_0,MRSG_MAP,21,93.154,START,
0_998_0,MRSG_MAP,26,93.156,END,0.000
0_1015_0,MRSG_MAP,23,93.159,START,
0_987_0,MRSG_MAP,27,93.161,END,0.000
0_988_0,MRSG_MAP,28,93.164,END,0.000
0_1020_0,MRSG_MAP,24,93.165,START,
0_1001_0,MRSG_MAP,29,93.168,END,0.000
0_1019_0,MRSG_MAP,25,93.169,START,
0_1002_0,MRSG_MAP,30,93.172,END,0.000
0_991_0,MRSG_MAP,31,93.175,END,0.000
0_1005_0,MRSG_MAP,1,93.179,END,0.000
0_1006_0,MRSG_MAP,2,93.183,END,0.000
0_995_0,MRSG_MAP,3,93.187,END,0.000
0_996_0,MRSG_MAP,4,93.191,END,0.000
0_1009_0,MRSG_MAP,5,93.195,END,0.000
0_1010_0,MRSG_MAP,6,93.199,END,0.000
0_999_0,MRSG_MAP,7,93.203,END,0.000
0_1000_0,MRSG_MAP,8,93.207,END,0.000
0_1013_0,MRSG_MAP,9,93.211,END,0.000
0_1014_0,MRSG_MAP,10,93.214,END,0.000
0_1016_0,MRSG_MAP,12,93.218,END,0.000
0_1017_0,MRSG_MAP,13,93.222,END,0.000
0_1018_0,MRSG_MAP,14,93.226,END,0.000
0_1007_0,MRSG_MAP,15,93.230,END,0.000
0_1008_0,MRSG_MAP,16,93.234,END,0.000
0_1021_0,MRSG_MAP,17,93.238,END,0.000
0_1022_0,MRSG_MAP,18,93.242,END,0.000
0_1011_0,MRSG_MAP,19,93.246,END,0.000
0_1012_0,MRSG_MAP,20,93.252,END,0.000
0_1015_0,MRSG_MAP,23,93.261,END,0.000
0_1020_0,MRSG_MAP,24,93.872,END,0.000
0_1019_0,MRSG_MAP,25,93.876,END,0.000
0_1023_0,MRSG_MAP,21,94.270,END,0.000
1_51_0,MRSG_REDUCE,12,116.992,END,98.872
1_50_0,MRSG_REDUCE,10,117.036,END,98.858
1_47_0,MRSG_REDUCE,7,117.810,END,98.815
1_48_0,MRSG_REDUCE,8,117.843,END,98.830
1_20_0,MRSG_REDUCE,13,117.895,END,98.150
1_49_0,MRSG_REDUCE,9,117.938,END,98.844
1_21_0,MRSG_REDUCE,14,118.138,END,98.279
1_22_0,MRSG_REDUCE,15,118.173,END,98.303
1_24_0,MRSG_REDUCE,17,118.202,END,98.359
1_23_0,MRSG_REDUCE,16,118.205,END,98.331
1_25_0,MRSG_REDUCE,18,118.237,END,98.389
1_33_0,MRSG_REDUCE,11,118.244,END,98.591
1_34_0,MRSG_REDUCE,22,118.260,END,98.613
1_26_0,MRSG_REDUCE,19,118.268,END,98.416
1_35_0,MRSG_REDUCE,26,118.283,END,98.637
1_32_0,MRSG_REDUCE,0,118.289,END,98.577
1_36_0,MRSG_REDUCE,27,118.291,END,98.652
1_27_0,MRSG_REDUCE,20,118.300,END,98.445
1_37_0,MRSG_REDUCE,28,118.314,END,98.675
1_38_0,MRSG_REDUCE,29,118.328,END,98.694
1_28_0,MRSG_REDUCE,21,118.332,END,98.473
1_39_0,MRSG_REDUCE,30,118.343,END,98.713
1_40_0,MRSG_REDUCE,31,118.345,END,98.715
1_41_0,MRSG_REDUCE,1,118.348,END,98.730
1_42_0,MRSG_REDUCE,2,118.362,END,98.744
1_29_0,MRSG_REDUCE,23,118.366,END,98.502
1_43_0,MRSG_REDUCE,3,118.376,END,98.758
1_30_0,MRSG_REDUCE,24,118.389,END,98.532
1_44_0,MRSG_REDUCE,4,118.391,END,98.772
1_45_0,MRSG_REDUCE,5,118.405,END,98.787
1_46_0,MRSG_REDUCE,6,118.419,END,98.801
1_31_0,MRSG_REDUCE,25,118.422,END,98.562
1_52_0,MRSG_REDUCE,13,118.631,END,98.887
1_53_0,MRSG_REDUCE,14,118.760,END,98.901
1_54_0,MRSG_REDUCE,15,118.785,END,98.915
1_55_0,MRSG_REDUCE,16,118.812,END,98.937
1_56_0,MRSG_REDUCE,17,118.841,END,98.998
1_57_0,MRSG_REDUCE,18,118.870,END,99.022
1_58_0,MRSG_REDUCE,19,118.897,END,99.045
1_59_0,MRSG_REDUCE,20,118.926,END,99.070
1_60_0,MRSG_REDUCE,21,118.955,END,99.096
1_61_0,MRSG_REDUCE,23,118.983,END,99.119
1_62_0,MRSG_REDUCE,24,119.013,END,99.156
1_63_0,MRSG_REDUCE,25,119.044,END,99.184
1_0_0,MRSG_REDUCE,0,119.058,END,99.345
1_1_0,MRSG_REDUCE,11,119.072,END,99.419
1_2_0,MRSG_REDUCE,22,119.095,END,99.448
1_3_0,MRSG_REDUCE,26,119.118,END,99.471
1_4_0,MRSG_REDUCE,27,119.133,END,99.495
1_5_0,MRSG_REDUCE,28,119.157,END,99.518
1_6_0,MRSG_REDUCE,29,119.175,END,99.541
1_7_0,MRSG_REDUCE,30,119.194,END,99.564
1_8_0,MRSG_REDUCE,31,119.197,END,99.567
1_9_0,MRSG_REDUCE,1,119.211,END,99.592
1_10_0,MRSG_REDUCE,2,119.225,END,99.607
1_11_0,MRSG_REDUCE,3,119.239,END,99.621
1_12_0,MRSG_REDUCE,4,119.254,END,99.635
1_13_0,MRSG_REDUCE,5,119.268,END,99.650
1_14_0,MRSG_REDUCE,6,119.282,END,99.664
1_15_0,MRSG_REDUCE,7,119.297,END,100.302
1_16_0,MRSG_REDUCE,8,119.311,END,100.297
1_17_0,MRSG_REDUCE,9,119.325,END,100.231
1_18_0,MRSG_REDUCE,10,119.339,END,101.161
1_19_0,MRSG_REDUCE,12,119.354,END,101.234
